ChangeIndicator,ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment,PreviousValues
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000H,Dataverse Log Capacity add-on (Education Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,63,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Education,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000H,Dataverse Log Capacity add-on (Education Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1M,Monthly,US,USD,6.3,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,8.4,Education,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,1,Dataverse Log Capacity add-on,Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,90,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,120,Commercial,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000M,Dataverse Log Capacity add-on for Government (Governmental Community Cloud Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1M,Monthly,US,USD,9,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,12,Government,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000H,Dataverse Log Capacity add-on (Education Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Monthly,US,USD,66.12,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,88.2,Education,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000M,Dataverse Log Capacity add-on for Government (Governmental Community Cloud Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Monthly,US,USD,94.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,126,Government,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,1,Dataverse Log Capacity add-on,Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1M,Monthly,US,USD,9,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,12,Commercial,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000G,Dataverse Log Capacity add-on (Non-Profit Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Annual,US,USD,75.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Charity,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000G,Dataverse Log Capacity add-on (Non-Profit Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1Y,Monthly,US,USD,79.44,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,88.2,Charity,
Unchanged,Dataverse Log Capacity add-on,CFQ7TTC0HBSL,000G,Dataverse Log Capacity add-on (Non-Profit Pricing),Microsoft Corporation,"Records table and column data changes over time for sure in analysis and reporting purposes. Log capacity is designed to help organizations meet their auditing, compliance, and governance policies. Each unit increases available tenant wide shared capacity by 1 GB",,P1M,Monthly,US,USD,7.56,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,8.4,Charity,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000B,Dynamics 365  Operations-Order Lines (Education Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Monthly,US,USD,3087,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,4410,Education,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000C,Dynamics 365 Operations – Order Lines (Governmental Community Cloud Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Monthly,US,USD,4410,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6300,Government,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,1,Dynamics 365 Operations – Order Lines,Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Monthly,US,USD,4410,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6300,Commercial,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000B,Dynamics 365  Operations-Order Lines (Education Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1M,Monthly,US,USD,294,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,420,Education,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000B,Dynamics 365  Operations-Order Lines (Education Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Annual,US,USD,2940,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,4200,Education,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,1,Dynamics 365 Operations – Order Lines,Microsoft Corporation,Subscription that includes 100K order lines,,P1M,Monthly,US,USD,420,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,600,Commercial,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000C,Dynamics 365 Operations – Order Lines (Governmental Community Cloud Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1M,Monthly,US,USD,420,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,600,Government,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000C,Dynamics 365 Operations – Order Lines (Governmental Community Cloud Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Annual,US,USD,4200,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6000,Government,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,1,Dynamics 365 Operations – Order Lines,Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Annual,US,USD,4200,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,6000,Commercial,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000G,Dynamics 365  Operations – Order Lines (Non-Profit Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1M,Monthly,US,USD,135,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,150,Charity,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000G,Dynamics 365  Operations – Order Lines (Non-Profit Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Monthly,US,USD,1417.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1575,Charity,
Unchanged,Dynamics 365  Operations – Order Lines,CFQ7TTC0LHXR,000G,Dynamics 365  Operations – Order Lines (Non-Profit Pricing),Microsoft Corporation,Subscription that includes 100K order lines,,P1Y,Annual,US,USD,1350,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1500,Charity,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P3Y,Annual,US,USD,2520,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3600,Commercial,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Monthly,US,USD,882,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1260,Commercial,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000B,Dynamics 365 Asset Management Addl Assets (Non-Profit Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Annual,US,USD,756,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,840,Charity,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000D,Dynamics 365 Asset Management Addl Assets (Governmental Community Cloud Pricing),Microsoft Corporation,Asset Management helps manage and maintain physical assets throughout the lifecycle.,,P1M,Monthly,US,USD,84,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,120,Government,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000C,Dynamics 365 Asset Management Addl Assets (Education Faculty Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Annual,US,USD,588,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,840,Education,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P3Y,Monthly,US,USD,2646,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3780,Commercial,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000D,Dynamics 365 Asset Management Addl Assets (Governmental Community Cloud Pricing),Microsoft Corporation,Asset Management helps manage and maintain physical assets throughout the lifecycle.,,P1Y,Annual,US,USD,840,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1200,Government,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000C,Dynamics 365 Asset Management Addl Assets (Education Faculty Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1M,Monthly,US,USD,58.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Education,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000B,Dynamics 365 Asset Management Addl Assets (Non-Profit Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1M,Monthly,US,USD,75.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,84,Charity,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Annual,US,USD,840,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1200,Commercial,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P3Y,Triennial,US,USD,2520,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3600,Commercial,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000D,Dynamics 365 Asset Management Addl Assets (Governmental Community Cloud Pricing),Microsoft Corporation,Asset Management helps manage and maintain physical assets throughout the lifecycle.,,P1Y,Monthly,US,USD,882,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1260,Government,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000B,Dynamics 365 Asset Management Addl Assets (Non-Profit Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Monthly,US,USD,793.8,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,882,Charity,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,000C,Dynamics 365 Asset Management Addl Assets (Education Faculty Pricing),Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1Y,Monthly,US,USD,617.4,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,882,Education,
Unchanged,Dynamics 365 Asset Management Addl Assets,CFQ7TTC0LHWJ,1,Dynamics 365 Asset Management Addl Assets,Microsoft Corporation,Adds additional Asset Management assets to tenant. See Dynamics 365 Licensing Guide for additional details.,,P1M,Monthly,US,USD,84,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,120,Commercial,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,4,Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Monthly,US,USD,1360.8,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1512,Charity,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,4,Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Annual,US,USD,1296,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1440,Charity,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,3,Dynamics 365 Business Central Additional Environment Addon (Education Faculty Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1M,Monthly,US,USD,138.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,198,Education,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,3,Dynamics 365 Business Central Additional Environment Addon (Education Faculty Pricing),Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Annual,US,USD,1386,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1980,Education,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,1,Dynamics 365 Business Central Additional Environment Addon,Microsoft Corporation,Provides access to additional environments for Business Central,,P1M,Monthly,US,USD,252,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,360,Commercial,
Unchanged,Dynamics 365 Business Central Additional Environment Addon,CFQ7TTC0HD7P,1,Dynamics 365 Business Central Additional Environment Addon,Microsoft Corporation,Provides access to additional environments for Business Central,,P1Y,Annual,US,USD,2520,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3600,Commercial,
